Age,DailyTimeOnSite,Income,ClickedAd
53,4.3435425143710376,73168,1
58,6.088359370517187,83742,1
59,4.174337401008029,36081,0
47,3.9467858240386597,28758,0
22,4.258971325015944,22348,0
27,3.4757921467693333,65553,0
65,5.938950158021947,68821,1
48,2.93441812600516,46923,0
28,5.004631655489255,58444,0
55,4.507134496546681,50643,0
24,2.5736723580714242,31276,0
29,3.4509511249360068,89573,0
62,5.272775196602556,79895,1
66,4.490683522918891,21908,1
58,5.814946332311704,112313,1
25,4.744635345829097,78626,0
45,5.146785581934344,24745,0
33,5.896914412148929,88841,1
20,3.2960956032277418,39804,0
54,2.4830760639313807,110705,1
49,6.490810519985418,109861,1
38,3.2767473847649002,43641,0
62,1.3484031852365792,81127,0
35,6.617189955953647,105797,1
65,3.4254428293766437,34826,1
63,5.097529093436458,99114,1
28,5.288815739691371,64217,1
67,8.158485810779098,31033,1
25,2.7836367592790427,51769,0
29,6.145704507287368,35138,1
68,4.777789910348097,70319,1
69,7.531513857575431,60366,1
19,5.433282561565572,91299,0
58,3.9737672888849964,97516,1
39,4.705118908705397,26212,0
26,7.507837395663493,90618,1
31,5.018427223404334,60017,0
32,4.31804617468642,45566,0
28,6.533312077835287,89979,1
30,4.289375042094062,43353,0
45,4.288106351311877,34508,0
42,4.5529497228050495,67706,1
54,6.6341379759587795,22535,1
23,4.746828592815774,86755,0
54,6.398817233317952,55289,1
50,4.272051620414329,31702,1
42,4.664257761097458,36791,1
67,3.6020493653300742,101375,1
40,1.2816786469468333,76488,0
25,4.590961169395655,21367,0
34,4.493847120683306,55658,0
48,6.046200987082475,103895,1
43,5.226350291416634,24570,0
28,5.247189945622046,119476,1
47,3.9218306441300155,31667,0
28,6.22910627011265,34598,1
20,6.377492623170402,75385,0
57,2.0030844013301703,109891,1
57,4.686863746079449,76628,1
38,3.2863366984206497,96646,0
52,5.959480516704083,48109,1
45,4.715231191487376,82895,1
39,4.292939317807394,28554,0
59,5.583900421649826,37217,1
68,6.641869669567066,30401,1
63,3.615920177463606,77720,1
35,7.107228904569424,78056,1
40,5.357960005446039,87877,1
43,4.366088995584717,46950,0
52,3.391379830367171,102475,1
46,4.244214166411358,111930,1
69,7.221269304649351,56312,1
63,3.398856629762916,112915,1
28,5.866237331768472,55857,0
59,3.444478738127834,46412,1
63,5.722546114355607,71305,1
18,5.37928319163187,116135,1
33,7.3578639068128595,90770,1
42,3.895727831456984,36032,0
55,4.8209320763615295,25228,0
35,3.4250397086860778,52376,0
33,5.839281929247944,82717,1
36,5.850138971129931,63297,1
33,3.549456334894791,37968,0
22,0.45484151761588976,99944,0
44,3.207103603483704,38226,0
61,1.4445655542649511,38116,0
23,3.505180161197707,83273,0
51,3.1378420179316255,52911,0
33,5.08411217461087,24468,0
40,4.186092618152282,67490,0
60,4.559179972567391,98525,1
61,4.7544126257788095,117030,1
49,5.110600938946006,31662,0
60,4.676575304156326,81906,1
40,4.981620162765561,58019,1
37,4.40868458238708,82244,1
36,4.68444996263117,109891,1
46,2.5594141162835906,59103,0
25,2.157556387354896,119074,0
46,5.603102235438123,102460,1
35,4.4075381939236,105925,1
22,5.954926736450038,78998,1
29,5.780088030354623,117171,1
27,4.670118865873493,52963,0
64,5.031022506319549,76878,1
54,6.359556183471971,36724,1
34,5.147094261053655,94177,1
49,5.192035916566142,108575,1
21,2.39193447361452,55380,0
48,5.045845316861231,106371,1
43,7.9566554858999545,55885,1
29,5.211954241852009,81520,0
35,6.7653148143532515,30455,1
25,5.543102028894772,55973,0
49,4.450828300202246,50765,1
37,5.171430513919263,24457,0
66,7.8089243396208605,85515,1
57,7.943164289571479,56361,1
30,4.964768215567742,92673,1
40,3.17299575477057,96412,0
20,6.256331314193423,110898,1
52,5.92434305953307,69238,1
56,5.650469780087648,45618,1
67,4.5575149163684125,62589,1
38,2.6769396084005845,87268,0
24,3.6354044275679396,62530,0
43,4.172233411173028,32194,0
40,5.899557817568992,37104,1
49,3.0687930582159217,24839,0
19,5.3220279600685405,91902,0
56,0.6969939996047652,67253,0
19,8.401869868284814,43024,1
56,6.0089736594899525,92125,1
63,4.200319579578792,78349,1
32,5.7337294394182985,38984,1
33,3.9415861590384127,83157,0
43,4.489560698733408,114242,1
25,3.380854483644088,79073,0
33,6.700223806422489,119423,1
38,5.996794148164773,61523,1
56,6.291962573820448,83149,1
28,7.382279433152338,20053,1
41,6.209014388419724,74678,1
53,3.2052068685554547,106754,1
35,4.2279029548059,20080,0
40,4.28954143044257,68824,0
30,4.0647276973242334,73014,0
66,4.253580603193885,88419,1
61,3.605894779190914,107386,1
67,8.04292725535494,110548,1
59,4.838194885606439,111357,1
56,5.608117317337193,86507,1
61,5.993130954660025,108718,1
61,6.739141316541445,56319,1
62,5.920251624739489,42375,1
18,4.720967559048531,37682,0
24,5.41754185694397,117728,1
65,4.388289482820498,98303,1
65,5.16209044408652,48294,1
38,7.034278307187415,70886,1
33,2.6895766666539465,76215,0
65,6.796752666016943,117934,1
31,5.236401220397913,79810,1
60,3.350492513058927,24416,0
68,4.903337887993981,49162,1
60,3.446768472831412,89511,1
19,4.919606489733082,97807,0
48,4.3135636510595035,82564,1
56,5.632778322444302,69641,1
26,3.772274604248985,98493,0
58,4.592399766955894,59382,1
31,5.601412108856519,74496,1
27,4.842400026676117,110035,1
65,5.16401159417194,99765,1
41,6.114428716582207,46346,1
67,2.9169385235165812,84022,1
50,6.948257473585475,111201,1
51,3.97530886393835,70119,1
37,3.663106360709235,60658,0
45,4.8430766908177825,45024,0
21,3.7946149511871576,84746,0
51,4.6676623148300616,80497,1
21,3.9199283865747603,49420,0
23,4.506155544792325,107292,1
39,6.588703022601225,42866,1
21,6.623065472061811,91981,1
67,1.1174229103399504,57124,0
22,4.179885832439088,109674,1
28,4.635627068319765,57851,0
62,3.831694573193274,114647,1
52,6.180417615517447,75373,1
36,2.4048976248320892,118290,0
69,6.59925846840161,71419,1
28,6.357182205946186,109432,1
28,5.022787434888247,45780,0
44,4.589583982774745,60425,1
19,5.632198952448667,105507,1
64,4.6060508886380065,40200,1
25,3.632148917552787,108603,0
51,5.160173140353928,79927,1
57,5.864425981929433,61712,1
37,3.5489822810855123,111342,1
40,6.428439997755308,43003,1
32,6.378509307708693,113461,1
65,5.054461869814765,25117,1
30,4.613245850622469,62121,0
48,4.219207091764365,73818,0
66,4.230769104117343,49752,1
63,4.746720604544673,99317,1
31,2.931808169621645,63356,0
18,2.5345653434204585,43351,0
44,5.299376316399979,118459,1
50,1.719546357667518,110231,0
52,4.869221693243345,26035,1
32,6.284907174112562,92128,1
22,5.4459970185463575,40550,0
54,4.018158810707721,83453,1
21,4.080088620018678,97298,0
63,3.8665391099624555,81109,1
37,6.972107389610448,34674,1
56,4.145469043626961,99214,1
39,3.7119905648967135,116860,1
41,5.418989800504248,29768,1
64,7.651799438963402,79549,1
28,5.561419726143621,106652,1
63,4.847393688963695,21902,1
23,4.127729014139817,29928,0
44,3.3919569786639467,20697,0
27,6.674870372103724,113537,1
56,5.955607413644372,26305,1
27,2.580213807098802,45890,0
63,5.109870651750864,100558,1
43,2.6448769603031423,112571,1
54,6.024897507086605,24050,1
50,5.177605965452897,113239,1
68,3.8868466266507213,87724,1
25,2.2767908116493754,57902,0
68,6.98406605161285,110385,1
66,3.7848563970360396,34544,1
68,3.68244646253079,69166,1
45,2.0623036161798742,39182,0
65,4.613538005126733,114619,1
53,4.889207490772053,24448,0
57,1.607755163174275,78226,0
42,6.346603019587762,73669,1
53,5.4040721210320415,38496,1
30,3.5124270361686096,113074,0
24,5.18367754676509,69513,0
18,7.947539165573556,53975,1
26,5.329555500362208,53992,0
45,2.5513034988310475,43046,0
53,3.9035333854450975,111933,1
63,4.303313696563718,84370,1
47,4.800313437712923,98004,1
26,5.418656336425628,58179,0
47,6.895670751303395,26003,1
52,6.014571416995021,70220,1
64,5.449428013989248,84573,1
44,9.248029337762889,109188,1
46,3.2881870503533084,25068,0
22,4.122595301551008,92549,0
18,5.320741215229379,99601,1
60,6.289831176024139,48063,1
68,5.645678076670391,43008,1
22,4.059541408730045,71763,0
46,5.066719460828361,97229,1
34,3.6255463173611404,78912,0
68,4.94136687357758,78868,1
66,3.921497106938991,110968,1
54,5.320247567795119,54592,1
41,9.733205494579142,81902,1
69,2.662046445022898,81044,1
44,4.444319806944838,103048,1
26,5.350919600426027,35680,0
55,3.8661878647859567,111453,1
30,4.452051826106202,51080,0
43,3.412900277086037,114359,1
28,6.0018497878803565,62650,1
41,7.218441385736027,24547,1
50,5.567160644865534,61674,1
66,6.169187211186397,49486,1
23,6.013077703194027,42914,0
52,4.325154460196568,49068,1
33,6.1620126822591885,34538,0
30,4.126688327597402,73465,0
61,4.037911047557716,108990,1
28,2.2168513325615726,56016,0
40,4.962929926781181,70824,1
19,6.772027766279244,98792,1
47,4.512592316337672,26930,0
36,3.6887195558724843,33010,0
57,6.331595608646037,65035,1
62,6.338537801726204,65906,1
63,4.444705363164527,24590,1
64,4.935665001842882,23805,1
66,3.7718843561798274,114026,1
32,3.608965309506648,116348,1
59,5.339304724572322,119227,1
50,7.364170560373056,33172,1
61,6.649476780544495,74409,1
58,2.661223090730827,82583,1
22,6.4634297801414,23250,0
39,4.779645103655068,116486,1
44,5.35033173073531,28627,1
64,2.9230488379184205,59871,1
52,3.675622959132106,67469,1
36,8.561648214488455,66135,1
56,6.282573273512782,32193,1
24,4.0925190292687645,110136,0
56,3.998923940241765,107473,1
51,3.7695042263253873,110131,1
51,6.788464852057268,106120,1
44,4.526783903144527,79521,1
61,3.6532650831594444,50186,1
22,5.147546982477258,32337,0
21,4.45962217799655,91418,0
24,4.9428805554074,31105,0
65,3.8632116077714116,89300,1
20,5.524260288922105,33062,0
38,5.022848635935092,84555,1
51,4.967245186639665,38132,1
66,2.9682100377604037,80885,1
26,6.417535564224658,117101,1
37,4.881132617793216,28700,0
57,6.705077806458365,107402,1
29,6.407688251598368,77290,1
56,4.030734439512751,34254,0
63,4.250652631284695,43277,1
45,5.3494130280197005,45185,1
65,6.801647657622501,52585,1
50,3.1379107152275063,38952,0
27,6.004833137719694,117009,1
28,2.868417672343078,54675,0
24,3.5337095137324153,81407,0
35,4.00952529051373,51323,0
36,3.0225514887725144,110098,0
31,2.931710690141869,118215,0
34,6.524133820469823,70320,1
40,7.615939865349789,92853,1
36,7.371899134481992,82631,1
62,4.36545496084502,108196,1
20,7.076118905590535,44637,1
51,6.344967354282107,72668,1
42,4.010177784182892,96209,1
58,4.8624266172124475,54771,1
48,6.566325223024985,99565,1
56,4.743535563838719,70139,1
31,4.3741204532462366,78644,0
54,3.4362105378176513,68094,0
69,5.844984185140424,42976,1
64,5.547349039346221,118749,1
37,5.082715555187755,60393,0
49,5.123244302379338,33024,1
50,2.4146779755632224,51317,0
69,6.620754884355515,77242,1
48,4.6179133962427565,25785,0
24,4.9901641886974435,70867,0
22,6.958824990276909,33924,0
21,3.6967091908762084,39351,0
28,4.698291333476695,67534,0
36,5.028940982676863,78847,1
55,6.356377838208263,58737,1
37,4.687644290620084,66593,1
44,8.170690582231423,67189,1
46,2.0865701992689103,117978,0
35,4.745418263225151,45469,0
54,4.886149880208075,119389,1
69,6.602711336142756,111846,1
64,4.904246101218593,90847,1
42,6.066892963095624,77150,1
37,3.840308643467619,65747,0
23,5.378435388504412,113037,1
53,7.805503733366347,93572,1
66,3.3104538924920868,87478,1
32,3.7742184175960025,96962,1
35,5.816347450615993,48235,1
55,7.514461083370943,119282,1
42,5.353331429726063,79554,1
37,5.400528431432119,93333,1
39,4.2421537650027314,75389,1
68,4.1396150587610805,63149,1
29,4.770150354423759,86049,1
58,5.825525761712686,105543,1
57,1.6547174999768384,53484,0
64,7.046304079778427,85264,1
50,7.796035061843655,26645,1
46,6.023298267225418,115492,1
19,2.8620637761075955,45871,0
43,3.2746022342645684,21611,0
49,5.544503723876779,78170,1
20,6.595925371567801,28487,1
47,5.628912444998848,81783,1
36,4.292128703846747,40860,0
27,4.792042067188465,66390,1
42,6.361979319173643,119220,1
63,1.4682009171298258,99403,0
36,5.140870619570991,47192,1
60,5.171125906067108,70314,1
38,3.223485928079109,38010,0
23,6.785305685338448,35319,0
68,4.4343881380292,31619,1
31,5.901151472954362,91963,1
25,4.971436302389494,71024,0
19,3.696400872980141,111915,0
35,6.15451849956455,105516,1
39,7.498810701452005,103421,1
47,2.846767246166677,55040,0
53,5.039068192861055,23982,1
45,3.320614178850817,60365,0
52,4.742009953535177,81378,1
19,5.292218433828998,70860,0
53,4.990461514215847,23230,0
35,3.7094168511006,71148,0
60,5.491957680190943,29828,1
26,5.947621402098419,88090,1
45,3.1393389949565402,31199,0
25,5.42648232782937,84981,1
25,6.254977998083101,76088,1
22,6.747674969505285,80724,1
30,4.697734333833337,22587,0
24,1.903738621554599,26285,0
38,4.296636952797005,71832,0
46,8.276508471627636,116013,1
54,2.63507954377376,99181,1
62,2.9873442863969046,22963,0
69,4.714385258891971,29524,1
65,3.730330050912481,115243,1
31,3.7311677289843495,110705,0
54,3.4888522182346273,100275,1
68,3.6886228045236287,66923,1
21,4.08622270130008,26466,0
39,5.948113563086902,62223,1
28,9.274748437760353,72010,1
51,5.8843802509397864,70167,1
62,5.404711018731444,83781,1
33,6.560311127193673,96566,1
26,5.530505396053897,64097,1
33,7.158728152115062,29452,1
56,5.573834478924608,111659,1
33,2.1646273734640564,82404,0
48,6.238794442438665,98323,1
48,4.617480507163586,35296,1
30,5.025144872978763,45869,0
22,3.3681970152199763,46052,0
64,6.328033031756059,54895,1
56,3.7795547322310155,62607,0
35,3.7917333736497723,73776,0
37,6.627912329191646,85935,1
19,3.114656149112471,55920,0
57,6.98425224782457,67435,1
47,7.570393572409449,51186,1
27,6.589011953785393,98383,1
59,3.748891856072464,80266,1
28,5.025910202266097,35847,0
46,5.097461512460982,105646,1
57,3.059624077749569,110470,1
33,5.20511095828101,100857,1
65,2.24824237970475,103646,0
45,4.8240813529392135,77783,1
34,5.037443034757987,68337,1
55,5.154654815136333,107330,1
67,6.839045154165152,50968,1
66,3.73835442049037,23231,0
61,5.206148904218801,41041,1
32,4.859449281983971,97391,1
48,8.785819112430051,113155,1
24,1.02107315472455,101297,0
63,4.020545734878998,20470,0
47,6.648891878582099,44063,1
53,2.4869149776499873,23142,0
66,7.112402450700469,52159,1
43,5.0267939025378485,25274,1
28,4.663215625840092,88951,1
23,1.7093307942055418,82848,0
59,5.475203481047529,81356,1
46,5.59338148734262,42153,1
45,2.0139224074067323,43466,0
32,5.071007620417974,79093,1
46,5.647385185926094,89314,1
23,4.650316966011542,104614,0
65,6.876437602935911,69698,1
29,4.987810594536654,37010,0
68,4.967342434648863,62086,1
33,5.39421222658067,99137,1
63,0.7476366069172569,49454,0
55,4.375957641249693,39779,0
26,2.5667270406639195,24359,0
39,3.398154917314522,53240,0
50,4.49828955527874,99188,1
43,3.5815866261758362,62397,0
57,6.8326120610028624,102266,1
24,4.232965329914467,119213,1
63,4.663768868735518,53727,1
49,5.3367099598143986,76487,1
57,5.848711379506611,72240,1
60,6.301561299586035,84080,1
41,6.571729177032939,115746,1
58,1.864138085403079,36716,0
68,6.32963898941964,111183,1
56,6.569460004849251,71471,1
55,8.424958422364295,25833,1
67,4.961010177551949,111598,1
54,5.124534795500218,90546,1
36,5.95640267063342,118910,1
60,8.70608165962237,117723,1
22,5.101947497468656,52619,0
47,4.910414878182086,74759,1
42,5.698204892761686,85007,1
47,3.0554268906101854,29141,0
42,6.479042519956523,80126,1
26,4.384527585856016,112954,1
44,4.937791227466665,37697,1
41,5.060567068289747,83989,1
57,7.772781946050518,97216,1
60,4.3644484947817785,83385,1
55,6.863728220355334,68589,1
32,1.7959179849601155,88947,0
55,6.087381821874412,70212,1
43,6.794023832205973,43214,1
47,6.334962782457447,95167,1
28,3.83713788407535,70837,0
46,5.863535602845044,103426,1
32,6.271824781356711,110662,1
61,4.336057233188391,31518,1
26,3.636576866117001,87183,0
59,6.078932238745263,60000,1
46,3.8789207822475285,71683,1
32,5.369162975107273,95456,1
34,6.288246244736486,63319,1
33,3.114018995206925,102656,0
39,4.628137524299777,25914,0
57,3.909774561679905,41417,0
66,5.31563716283079,113781,1
60,5.564164941177215,46152,1
28,5.118694736326448,73347,1
55,6.599959318318053,119844,1
42,5.419371286680054,57569,1
47,4.784114567229728,92851,1
19,5.236672089101967,98866,1
18,5.60583517461555,73724,1
69,8.025949505393518,32299,1
55,5.610042047616049,44474,1
54,3.323287561249813,78862,1
26,4.274757605062904,59995,0
22,3.7306726111859914,94322,0
67,4.174820704601097,113637,1
41,5.0030428926748085,48174,1
44,5.492922655617925,113120,1
47,3.3063743124265734,104374,1
68,7.459498138614891,73486,1
32,2.813628108482184,68186,0
64,4.869053784061217,41758,1
26,2.0527060312183756,98879,0
63,5.326611932603624,39580,1
54,6.147700829127417,73919,1
47,5.605351899154467,91017,1
66,5.30182753186751,31589,1
32,6.3643864880372485,61520,1
37,6.997152426787478,57871,1
66,5.668488777040722,96378,1
42,6.225463317426939,42009,1
26,2.8701008236242918,24058,0
62,5.83736854456992,37774,1
39,4.901244882709925,35833,0
30,4.409000170273661,73813,1
54,5.1441301136210305,67919,1
45,6.995999549237267,42399,1
31,4.823277084225339,82078,1
47,3.7628048013210225,91099,1
56,2.897322350395383,116535,1
22,5.837939042854718,103937,1
29,5.172729815449796,67903,1
52,3.7589998839386505,80390,1
58,4.565945806660035,107916,1
59,7.503603245576525,36010,1
18,5.158224540296942,51160,0
63,4.252975632775232,115398,1
18,4.446076225298011,53382,0
59,3.2584269026783783,64368,1
60,3.8571079893198394,34993,0
37,5.016350175224606,48753,1
51,4.669087413014256,66862,1
51,6.4626607226320605,28795,1
41,4.322457685208939,109036,1
45,3.957285579509092,45122,0
28,6.2181917069279145,87015,1
25,2.6812308246025234,20703,0
52,3.9574065088013892,111876,1
58,3.917847096174813,78668,1
33,3.404969149548913,22864,0
33,3.8086231538228774,22930,0
59,1.9969959243053879,99011,0
23,4.633597869579329,111168,1
37,2.468523123530303,90611,0
69,5.420998611517,96596,1
69,5.22394645247387,115657,1
28,5.506966939042084,60711,0
25,6.6633231767365055,88191,1
37,3.7319675172075,97472,1
49,6.733979420710361,41269,1
50,0.5036855474840287,25731,0
23,7.939319945646735,55144,1
45,5.474912164039059,33107,1
25,6.824329052655957,103865,1
31,4.108917979234981,33895,0
20,4.300148836158887,56961,0
19,3.398552938452573,70196,0
39,6.346577239430708,119661,1
50,5.685080987487648,105478,1
60,4.382061388195787,31117,0
38,6.34447481622203,61993,1
23,2.6323314666741116,67203,0
57,4.217044717906915,64998,1
24,2.7754123657361376,83384,0
23,7.130697719639409,82620,1
67,4.688328667894766,20324,0
61,5.890894873684022,59830,1
25,6.7443320242095375,76299,1
41,6.85632445563046,115708,1
44,4.3768296288914215,53323,1
68,4.992192030160477,102715,1
45,6.551926053334357,94895,1
22,3.4456904229003245,80326,0
36,3.9471202094648463,100564,1
26,4.781333586792903,108517,1
42,5.286102757406674,52006,1
61,6.330836835474963,106859,1
64,6.472336440519388,73978,1
62,3.418490488462079,32701,1
30,4.219074165245485,40375,0
54,3.915735328626405,97274,1
19,4.2034519901488645,47832,0
68,4.320345939263066,101780,1
57,3.953524014117562,92883,1
31,2.858141866559328,99158,0
48,6.443425336856954,54885,1
23,6.529151893426995,111686,1
42,1.2893673974813558,61559,0
56,5.490726030407044,95222,1
63,9.243014014853088,110829,1
48,5.70473407104758,65228,1
55,7.351994969379054,53618,1
33,6.779281292514263,97448,1
44,3.2345448000342767,46431,0
47,5.885943554089635,107122,1
21,1.8642201175685589,22644,0
56,4.644218291414853,119190,1
33,4.933162093101243,64329,1
53,8.863880625531138,59505,1
24,5.923046998653381,86018,1
38,3.46199527552534,65873,0
19,6.021870149238014,53545,0
25,6.09013287430195,43602,0
59,5.168767633613883,72779,1
44,5.873199171017483,99748,1
19,8.10825249964186,47530,1
23,4.614404008267231,101190,1
21,5.479068540421224,100237,1
38,6.658267194617318,74550,1
18,3.728848096509923,86747,0
55,6.6642350545439255,31584,1
29,4.228029046894871,98179,0
44,4.688971937629121,58414,1
31,4.898185104815108,35264,0
32,2.364371508902792,91423,0
41,5.865877123488467,52707,1
35,7.985904748543737,113803,1
34,4.446445059128388,51772,1
26,7.627833339410614,115293,1
64,0.4579254491753293,42164,0
35,6.82352495169333,86237,1
35,2.5068503904889794,111499,0
22,6.574372772944374,119465,1
65,2.8880762689029083,47861,0
26,7.563100496883246,104452,1
52,2.4758538130080616,27154,0
61,6.59110556488522,71230,1
63,4.380362857087004,26460,0
18,4.3149948694087215,33902,0
58,4.745493266544519,69847,1
26,4.735019796530491,83016,1
49,6.374521036979498,95636,1
37,5.43408768842706,25555,0
30,5.526487108409255,85548,1
57,5.878037536083857,46943,1
28,2.132088912463338,53691,0
63,8.356104393272247,31573,1
65,4.613576951933959,99068,1
60,4.5214350800518295,72794,1
68,4.7491799009174365,47635,1
59,5.616351484422826,115531,1
43,7.644401852284814,106218,1
57,7.009456651742141,90269,1
28,6.044292903560588,35012,0
42,3.8613987216189587,100582,1
57,4.599817295172805,59318,1
42,4.300871798557431,59035,0
37,3.948096327551871,59397,0
59,9.257907969225698,58556,1
66,6.486008875825918,111593,1
28,4.21978390313134,102982,1
61,5.1447042960742095,38933,1
27,7.581361186002521,32952,1
69,1.7670311132507024,23981,0
66,3.693371682423251,86767,1
20,4.056899484771589,50983,0
56,3.2968364664943874,111116,1
44,4.554778799286759,47025,0
52,5.6736343782715615,54375,1
66,5.003217999685462,52815,1
57,3.6066576322907316,74577,1
48,4.145738159024074,83109,1
38,2.786742667449618,56218,0
39,5.207856785326219,78925,1
36,2.0729114226049115,86384,0
31,3.67165581174582,80684,0
54,4.752792158063147,105077,1
68,4.6972406717606034,43478,1
62,7.503814597086373,69686,1
67,6.2712240967221025,80625,1
40,3.864778281730484,113463,1
43,2.695362878239548,67377,0
60,3.5084046954974766,112227,1
61,4.3157425219462375,76470,1
57,5.444683023728568,30058,1
29,4.411448667722385,33390,0
18,4.20894949301345,28308,0
67,6.78792122225838,44341,1
51,6.676923141780895,25291,1
61,5.020353217228674,34092,1
36,5.214596276566838,106776,1
40,4.72092470239042,81099,1
24,6.899723601444053,57192,1
24,4.1933952203751135,63410,0
18,5.261500274671595,100994,1
35,5.744373382203675,37235,0
25,6.583645178487413,65376,1
42,3.1028204048995813,55625,0
59,5.87415626269634,96159,1
46,2.892154168070853,29700,0
40,4.258533426388098,62857,0
46,4.599907475115735,114663,1
18,4.673476516461062,93174,0
32,5.0973952498695985,96593,1
32,1.8223670851256815,21682,0
45,4.945442022949158,103262,1
53,7.852774047482821,115562,1
59,4.115345160756061,43261,1
57,3.6565305667203662,94325,1
49,5.414156738081246,62083,1
63,5.331804811454838,35831,1
30,1.2818846636166885,118443,0
38,7.344219136288828,112375,1
66,4.313234992519528,46638,1
56,4.059918370091225,54426,1
55,4.722758434288298,24433,1
26,5.125285155782074,72523,0
37,2.9538570555417305,32981,0
37,5.78882972420612,65499,1
25,4.39290327872689,80027,0
31,2.8634877517142696,92253,0
37,8.079804226044486,107025,1
52,4.015474462900408,71350,1
62,4.371076010368715,53649,1
38,3.5895269653295276,41527,0
58,5.16636866006121,46746,1
58,3.1434012299912313,72650,1
39,5.348944317466468,55212,1
60,4.717465832275135,62502,1
23,5.14756675418886,119529,1
61,4.024280841617451,70487,1
44,5.882987549386841,26955,0
21,5.460671856446065,47626,0
21,6.18852071663008,98168,1
45,3.302456202118661,79982,0
44,5.910676242385742,46873,1
34,7.539243359486953,97137,1
56,4.786544438081088,41551,1
55,6.751297776261168,56377,1
69,3.7121947673580884,22374,1
46,5.875049858514847,56093,1
57,5.129492041408765,65041,1
24,5.528363949763819,34297,0
25,3.6486944579633955,79651,0
58,6.593381764134487,102714,1
50,3.127959811757756,41407,0
49,4.5649123148046735,114144,1
52,4.321826323192861,49539,1
35,4.072188763967447,45560,0
68,3.4495145337355764,62235,1
60,5.1303750039189895,77892,1
33,2.6441849266685806,92896,0
35,5.8495575397768755,60655,1
55,4.022844277320737,51416,0
42,5.3272001834294285,42253,1
51,5.153222088711939,53371,1
21,3.127869970691184,100524,0
22,6.096067876247996,80149,1
31,7.5516306349834466,74066,1
18,6.140525422246052,62179,1
39,2.401809293539885,104390,0
63,5.540090366215722,82160,1
38,3.340372688967977,78076,0
30,1.90268367386245,39739,0
65,4.205725147800798,51394,1
53,3.434365618175934,70335,1
46,4.97909222762131,44596,1
55,6.355009000053617,117891,1
26,4.760954127830309,64872,0
50,5.307460895399146,94188,1
39,3.25321743911436,49556,0
34,5.904844940331538,82598,1
40,5.795215989965099,83890,1
53,5.812475177079771,115729,1
23,3.892437796733755,61318,0
65,5.418526562334788,85269,1
56,7.345247172934496,26547,1
46,3.9917427752498718,113807,1
44,4.82368224631808,65680,1
22,5.027289651097387,83744,1
26,4.837886932949261,104860,1
41,2.9478863395114763,72576,0
36,3.704038396089466,30349,0
50,5.792459262239824,70640,1
47,3.4435441907107367,100472,1
57,5.155307436092662,41486,1
69,4.545903485831943,35626,1
21,6.054726246793203,87289,1
49,5.398369549267156,59059,1
66,4.461427298891774,26648,1
18,5.104753806208158,104473,1
51,6.191648234082009,27695,1
38,3.725022543403047,43438,0
48,6.582798942901629,53457,1
31,6.444486910807587,22491,1
43,2.2242932729522122,79534,0
39,3.115842117174662,86022,0
51,2.6331361194463163,111068,1
50,5.9221518804226765,42749,1
30,4.315991369792516,48061,0
49,4.393646032112352,51084,0
25,6.256045123617599,23593,1
39,4.636966006761545,116221,1
58,5.6264293935918355,33026,1
37,3.0257957576628116,39722,0
38,4.197449834644736,78386,0
51,8.14078217169583,92959,1
66,3.4654638518819967,51520,1
47,5.288642657389796,98297,1
23,3.0944103707465827,104828,0
52,4.387685256214743,30459,0
44,5.705031949438957,23703,1
37,3.6192133016743733,90379,1
66,5.316126521669019,91035,1
55,5.422893226478857,104124,1
57,6.191746739214155,40430,1
31,2.682001767897403,85460,0
27,4.206011678640852,47271,0
69,4.601647743690586,97639,1
59,3.7007153249443503,64937,1
32,5.570907627589451,92683,1
57,3.627813546632055,77558,1
60,6.314649898588195,54406,1
65,2.1439687858461642,32419,0
20,6.289047466611352,29883,0
32,2.9246100012124625,99001,0
62,5.231391686762391,28639,1
48,6.35100278478706,32025,1
28,5.42102730717141,107031,1
63,2.7295798187146723,33685,0
56,8.089078203357118,80738,1
36,1.3211986724333848,25879,0
32,3.9836611382046647,98718,1
55,4.086042116470625,70085,1
37,2.9866935890169235,57006,0
39,7.620292648182447,86682,1
24,3.9126824906720854,107236,1
31,3.470946616155343,71962,0
21,2.747966565917832,95771,0
26,6.879200662231043,78216,1
56,5.798071116975781,87398,1
42,5.483148515413348,93968,1
64,6.683394182628138,27595,1
52,8.044232544960492,68229,1
54,4.208333190116568,104235,1
66,5.090789093659047,89405,1
44,4.299551723673279,94627,1
45,5.287939337712724,62205,1
41,2.0879301599723474,76124,0
50,3.698322720005131,23599,0
50,4.143298772356146,69205,1
33,6.21091765649434,67032,1
40,3.718961123322297,116063,1
63,7.139319117958038,50135,1
28,3.8135484864936062,39375,0
63,5.958807330025975,28718,1
57,4.939392148944637,72558,1
36,4.419907464830152,35931,0
51,4.356041043451585,55617,1
40,5.948785790743548,92476,1
27,4.236123033984226,70959,0
54,6.399241735488052,24032,1
64,5.0181883562014775,99771,1
18,6.058458786465393,48017,0
19,2.7833470518114902,57438,0
68,2.452734579058959,112147,1
39,4.139372197626602,82801,0
34,6.183405664107669,26996,1
64,6.319117559512172,32598,1
41,5.87171024581225,73011,1
67,7.205074044961709,78614,1
38,6.882211277684185,77200,1
57,3.2156595279678104,83764,1
46,4.040108548953244,98712,1
31,3.85930258987467,104319,1
25,5.083450448779323,76985,0
